Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Original_Language,Description,Box Office,Budget,Directors,Writing_Credits,poster_path
https://www.themoviedb.org/movie/2666-dark-city,Thành Phố Bóng Đêm,73%,"Phim Bí Ẩn, Phim Khoa Học Viễn Tưởng","[('Rufus Sewell', 'John Murdoch'), ('William Hurt', 'Inspector Frank Bumstead'), ('Kiefer Sutherland', 'Dr. Daniel P. Schreber'), ('Jennifer Connelly', 'Emma Murdoch'), (""Richard O'Brien"", 'Mr. Hand'), ('Ian Richardson', 'Mr. Book'), ('Bruce Spence', 'Mr. Wall'), ('Colin Friels', 'Det. Eddie Walenski'), ('John Bluthal', 'Karl Harris')]",05/29/1998 (AU),1h 52m,Tiếng Anh,"Thành Phố Bóng Đêm bắt đầu từ một người đàn ông khỏa thân đang nằm trong một cái bồn tắm và nhận được một cuộc gọi điện thoại từ một Tiến sĩ tên là Daniel Schreber cảnh báo với anh ta rằng anh nên rời khỏi phòng khách sạn nếu không anh sẽ bị bắt. Trước khi rời khỏi phòng, anh ta tìm thấy thi thể của một người phụ nữ và một con dao. Ngay sau đó một nhóm những người lạ mặt truy đuổi anh ta nhưng anh đã trốn thoát thành công. Trước khi rời khỏi khách sạn, lễ tân cho biết ví tiền của anh ta đang ở trong một nhà hàng. Anh lấy ví của mình và biết tên của anh là John Murdoch, một người lập gia đình có vợ tên là Emma.","$27,200,000.00 ","$27,000,000.00 ",Alex Proyas,"Alex Proyas, David S. Goyer, Lem Dobbs",posters3/poster_92.jpg
https://www.themoviedb.org/movie/284052-doctor-strange,Phù Thuỷ Tối Thượng,74%,"Phim Hành Động, Phim Phiêu Lưu, Phim Giả Tượng","[('Benedict Cumberbatch', 'Stephen Strange / Doctor Strange'), ('Chiwetel Ejiofor', 'Karl Mordo'), ('Rachel McAdams', 'Dr. Christine Palmer'), ('Benedict Wong', 'Wong'), ('Mads Mikkelsen', 'Kaecilius'), ('Tilda Swinton', 'The Ancient One'), ('Michael Stuhlbarg', 'Dr. Nicodemus West'), ('Benjamin Bratt', 'Jonathan Pangborn'), ('Scott Adkins', 'Lucian / Strong Zealot')]",10/28/2016 (VN),1h 55m,Tiếng Anh,"DOCTOR STRANGE là câu chuyện về bác sĩ Giải Phẫu Thần Kinh tên Stephen Vincent Strange. Cuộc đời anh thay đổi từ sau một tai nạn xe hơi khủng khiếp. Sau tai nạn đó, Stephen nhận ra mình có những năng lực bí ẩn cũng như biết thêm về thế giới ma thuật huyền bí. Từ một vị bác sĩ bình thường, Stephen Strange dần nhận được nhiều siêu năng lực để cứu trái đất khỏi những tai họa.","$676,343,174.00 ","$180,000,000.00 ",Scott Derrickson,,posters3/poster_93.jpg
https://www.themoviedb.org/movie/64635-total-recall,Tìm Lại Ký Ức,60%,"Phim Hành Động, Phim Khoa Học Viễn Tưởng, Phim Gây Cấn","[('Colin Farrell', 'Douglas Quaid / Hauser'), ('Jessica Biel', 'Melina'), ('Kate Beckinsale', 'Lori Quaid'), ('Ethan Hawke', 'Carl Hauser (director’s cut)'), ('Bill Nighy', 'Matthias'), ('John Cho', 'McClane'), ('Bryan Cranston', 'Cohaagen'), ('Dylan Smith', 'Hammond'), ('Cam Clarke', 'Terminal Announcer (voice)')]",08/17/2012 (VN),1h 58m,Tiếng Anh,"Factory worker Doug Quaid takes a virtual mind-trip vacation with the Rekall company, opting for implanted memories of being a spy. When the procedure goes wrong, Quaid becomes a wanted man by the police and joins forces with a rebel fighter to stop the evil Chancellor Cohaagen.","$198,800,000.00 ","$125,000,000.00 ",Len Wiseman,"Mark Bomback, Kurt Wimmer",posters3/poster_94.jpg
https://www.themoviedb.org/movie/68730-silence,Thinh Lặng,71%,"Phim Chính Kịch, Phim Lịch Sử","[('Andrew Garfield', 'Rodrigues'), ('Adam Driver', 'Garupe'), ('Liam Neeson', 'Ferreira'), ('Tadanobu Asano', 'Interpreter'), ('Ciarán Hinds', 'Father Valignano'), ('Issey Ogata', 'Old Samurai / Inoue'), ('Shinya Tsukamoto', 'Mokichi'), ('Yoshi Oida', 'Ichizo'), ('Yosuke Kubozuka', 'Kichijiro')]",12/23/2016 (US),2h 41m,Tiếng Anh,"Two Jesuit priests travel to seventeenth century Japan which has, under the Tokugawa shogunate, banned Catholicism and almost all foreign contact.","$23,700,000.00 ","$46,000,000.00 ",Martin Scorsese,"Martin Scorsese, Jay Cocks",posters3/poster_95.jpg
https://www.themoviedb.org/movie/984324-le-salaire-de-la-peur,Cái giá của sự sợ hãi,58%,"Phim Hành Động, Phim Gây Cấn","[('Franck Gastambide', 'Fred'), ('Alban Lenoir', 'Alex'), ('Ana Girardot', 'Clara'), ('Sofiane Zermani', 'Gauthier'), ('Astrid Whettnall', 'Anne Marchand'), ('Bakary Diombera', 'Djibril'), ('Alka Matewa', 'Alka'), ('Rabie Kati', ""Homme d'affaires""), ('Joseph Beddelem', 'Pirate 1')]",03/29/2024 (VN),1h 47m,Tiếng Pháp,"Khi vụ nổ ở giếng dầu đe dọa mạng sống của hàng trăm người, một đội chuyên biệt được triệu tập để thực hiện nhiệm vụ vượt qua sa mạc chết chóc cùng nitroglycerine.",-,-,Julien Leclercq,"Julien Leclercq, Hamid Hlioua",posters3/poster_96.jpg
https://www.themoviedb.org/movie/9482-judge-dredd,Thẩm Phán Dredd,58%,Phim Khoa Học Viễn Tưởng,"[('Sylvester Stallone', 'Judge Joseph Dredd'), ('Diane Lane', 'Judge Hershey'), ('Armand Assante', 'Rico'), ('Rob Schneider', ""Herman 'Fergee' Ferguson""), ('Jürgen Prochnow', 'Judge Griffin'), ('Max von Sydow', 'Chief Justice Fargo'), ('Christopher Adamson', 'Mean Machine'), ('Joanna Miles', 'Judge Evelyn McGruder'), ('Joan Chen', 'Dr. Ilsa Hayden')]",06/30/1995 (US),1h 36m,Tiếng Anh,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.","$113,493,481.00 ","$90,000,000.00 ",Danny Cannon,"William Wisher, Steven E. de Souza",posters3/poster_97.jpg
https://www.themoviedb.org/movie/766507-prey,Quái Thú Vô Hình: Săn Mồi,77%,"Phim Gây Cấn, Phim Hành Động, Phim Khoa Học Viễn Tưởng","[('Amber Midthunder', 'Naru'), ('Dakota Beavers', 'Taabe'), ('Michelle Thrush', 'Aruka'), ('Stormee Kipp', 'Wasape'), ('Julian Black Antelope', 'Chief Kehetu'), ('Dane DiLiegro', 'Predator'), ('Stefany Mathias', 'Sumu (Chief Wife)'), ('Bennett Taylor', 'Raphael'), ('Mike Paterson', 'Big Beard')]",08/02/2022 (US),1h 40m,Tiếng Anh,"Lấy bối cảnh 300 trước tại vùng đồng bằng Nam Hoa Kỳ. Tại đây, một sinh vật ngoại lai đến từ ngoài vũ trụ đổ bộ xuống Trái Đất đe dọa cuộc sống của một bộ tộc cổ xưa. Naru, một nữ chiến binh lành nghề, phải dùng mọi kỹ năng của mình để tồn tại cũng như bảo vệ ngôi làng trước mối hiểm họa mà cô chưa từng hiểu biết",-,"$65,000,000.00 ",Dan Trachtenberg,Patrick Aison,posters3/poster_98.jpg
https://www.themoviedb.org/movie/339403-baby-driver,Quái Xế Baby,75%,"Phim Hành Động, Phim Hình Sự","[('Ansel Elgort', 'Baby'), ('Kevin Spacey', 'Doc'), ('Lily James', 'Debora'), ('Jon Hamm', 'Buddy'), ('Jamie Foxx', 'Bats'), ('Jon Bernthal', 'Griff'), ('Eiza González', 'Darling'), ('Flea', 'Eddie'), ('CJ Jones', 'Joseph')]",06/30/2017 (VN),1h 53m,Tiếng Anh,"Baby Driver là một 2017 hành động phim tội phạm được viết kịch bản và đạo diễn bởi Edgar Wright. Bộ phim có sự tham gia Ansel Elgort, Kevin Spacey, Lily James, Jon Bernthal, Eiza González, Jon Hamm và Jamie Foxx . Bộ phim kể về vụ cướp của Baby do Ansel Elgort thủ vai.","$226,945,087.00 ","$34,000,000.00 ",Edgar Wright,,posters3/poster_99.jpg
https://www.themoviedb.org/movie/399170-logan-lucky,Vụ Trộm May Rủi,67%,"Phim Hài, Phim Hình Sự, Phim Hành Động, Phim Chính Kịch","[('Channing Tatum', 'Jimmy Logan'), ('Adam Driver', 'Clyde Logan'), ('Daniel Craig', 'Joe Bang'), ('Riley Keough', 'Mellie Logan'), ('Katie Holmes', 'Bobbie Jo Chapman'), ('Katherine Waterston', 'Sylvia Harrison'), ('Seth MacFarlane', 'Max Chilblain'), ('Dwight Yoakam', 'Warden Burns'), ('Sebastian Stan', 'Dayton White')]",09/15/2017 (VN),1h 58m,Tiếng Anh,"Lâm vào tình cảnh “không còn gì để mất”, anh em nhà Logan với những suy nghĩ táo bạo và điên rồ đã quyết định thực hiện một vụ cướp thế kỉ tại giải đua xe huyền thoại Coca-Cola 600. Vốn chỉ là những tay gà mờ nên cả hai đã phải tìm mọi cách giúp Joa Bang, tên trộm cắp chuyên nghiệp trốn thoát khỏi nhà tù để giúp đỡ trong phi vụ này. Kể từ đây, vô số tình huống dở khóc dở cười đã xảy ra và càng dấn thân vào vụ việc, họ càng nhận ra rằng mọi thứ dường như đã tuột khỏi tầm kiểm soát…","$48,453,605.00 ","$29,000,000.00 ",Steven Soderbergh,,posters3/poster_100.jpg
https://www.themoviedb.org/movie/618588-arthur-the-king,Arthur: Chú Chó Kiên Cường,69%,"Phim Chính Kịch, Phim Phiêu Lưu","[('Mark Wahlberg', 'Michael Light'), ('Nathalie Emmanuel', 'Olivia'), ('Simu Liu', 'Leo'), ('Ali Suliman', 'Chik'), ('Juliet Rylance', 'Helen Light'), ('Bear Grylls', 'Self'), ('Michael Landes', 'Broadrail Executive'), ('Paul Guilfoyle', 'Charlie Light'), ('Rob Collins', 'Decker Swanson')]",05/03/2024 (VN),1h 47m,Tiếng Anh,"Over the course of ten days and 435 miles, an unbreakable bond is forged between pro adventure racer Michael Light and a scrappy street dog companion dubbed Arthur. As the team is pushed to their outer limits of endurance in the race, Arthur redefines what victory, loyalty and friendship truly mean.","$31,649,885.00 ","$19,000,000.00 ",Simon Cellan Jones,,posters3/poster_101.jpg
https://www.themoviedb.org/movie/16281-creepshow,Chương Trình Kinh Dị,69%,"Phim Kinh Dị, Phim Hài","[('Hal Holbrook', 'Henry Northrup (segment ""The Crate"")'), ('Adrienne Barbeau', 'Wilma Northrup (segment ""The Crate"")'), ('Fritz Weaver', 'Dexter Stanley (segment ""The Crate"")'), ('Leslie Nielsen', 'Richard Vickers (segment ""Something To Tide You Over"")'), ('Carrie Nye', 'Sylvia Grantham (segment ""Father\'s Day"")'), ('E.G. Marshall', 'Upson Pratt (segment ""They\'re Creeping Up On You"")'), ('Viveca Lindfors', 'Aunt Bedelia (segment ""Father\'s Day"")'), ('Ed Harris', 'Hank Blaine (segment ""Father\'s Day"")'), ('Ted Danson', 'Harry Wentworth (segment ""Something To Tide You Over"")')]",11/10/1982 (US),2h,Tiếng Anh,"Five tales in the style of classic '50s horror comics, involving a murdered man emerging from the grave, a meteor's ooze that makes everything grow, a snack for a crated creature, a scheming husband, and a malevolent millionaire with an insect phobia.","$21,028,755.00 ","$8,000,000.00 ",George A. Romero,Stephen King,posters3/poster_102.jpg
https://www.themoviedb.org/movie/635-angel-heart,Linh Hồn Quỷ Dữ,71%,"Phim Kinh Dị, Phim Bí Ẩn","[('Mickey Rourke', 'Harry Angel'), ('Robert De Niro', 'Louis Cyphre'), ('Lisa Bonet', 'Epiphany Proudfoot'), ('Charlotte Rampling', 'Margaret Krusemark'), ('Stocker Fontelieu', 'Ethan Krusemark'), ('Brownie McGhee', 'Toots Sweet'), ('Michael Higgins', 'Doctor Fowler'), ('Elizabeth Whitcraft', 'Connie'), ('Eliott Keener', 'Sterne')]",03/06/1987 (US),1h 53m,Tiếng Anh,"Thám tử tư Harry Angel được một người đàn ông giàu có bí ẩn, tên là Louis Cyphre, thuê đi tìm một nhạc công ""mắc nợ"" với ông ta có tên là Johnny Favorite. Tưởng chừng như công việc vô cùng đơn giản, Angel tìm tới những người từng biết Johnny để truy tìm. Nhưng những người mà Angel gặp, lần lượt bị sát hại một cách dã man. Angel từ từ phát hiện ra một âm mưu kinh khủng liên quan đến tà thuật. Johnny Favorite là ai? Tại sao Louise Cyphre muốn tìm cho bằng được hắn?","$17,200,000.00 ","$17,000,000.00 ",Alan Parker,Alan Parker,posters3/poster_103.jpg
https://www.themoviedb.org/movie/395990-death-wish,Thần Chết,62%,"Phim Hành Động, Phim Hình Sự, Phim Chính Kịch, Phim Gây Cấn","[('Bruce Willis', 'Paul Kersey'), (""Vincent D'Onofrio"", 'Frank Kersey'), ('Dean Norris', 'Detective Rains'), ('Elisabeth Shue', 'Lucy Kersey'), ('Camila Morrone', 'Jordan Kersey'), ('Beau Knapp', 'Knox'), ('Kimberly Elise', 'Detective Jackson'), ('Len Cariou', 'Ben'), ('Jack Kesy', 'The Fish')]",05/04/2018 (VN),1h 47m,Tiếng Anh,"Được MGM làm lại dựa trên bộ phim gốc cùng tên năm 1974, nội dung phim tập trung vào Paul Kersey, một bác sĩ phẫu thuật sống tại Chicago, người đã nhận thấy thành phố nơi ông đang sinh sống luôn bị bao trùm bởi những hành động bạo lực và phi nhân tính mà trong đó vợ và cô con gái của Paul cũng là nạn nhân. Lực lượng cảnh sát không thể khống chế được hết những tên tội phạm trong thành phố, vậy nên đây chính là lúc Paul trả thù và làm người hùng.","$34,017,028.00 ","$30,000,000.00 ",Eli Roth,"Joe Carnahan, Wendell Mayes",posters3/poster_104.jpg
https://www.themoviedb.org/movie/335983-venom,Venom,68%,"Phim Khoa Học Viễn Tưởng, Phim Hành Động","[('Tom Hardy', 'Eddie Brock / Venom'), ('Michelle Williams', 'Anne Weying'), ('Riz Ahmed', 'Carlton Drake / Riot'), ('Scott Haze', 'Security Chief Roland Treece'), ('Reid Scott', 'Dr. Dan Lewis'), ('Jenny Slate', 'Dr. Dora Skirth'), ('Melora Walters', 'Homeless Woman Maria'), ('Woody Harrelson', 'Cletus Kasady / Carnage'), ('Peggy Lu', 'Mrs. Chen')]",10/05/2018 (VN),1h 52m,Tiếng Anh,Quái Vật Venom là một kẻ thù nguy hiểm và nặng ký của Người nhện trong loạt series của Marvel. Chàng phóng viên Eddie Brock bí mật theo dõi âm mưu xấu xa của một tổ chức và đã không may mắn khi nhiễm phải loại cộng sinh trùng ngoài hành tinh (Symbiote) và từ đó đã không còn làm chủ bản thân về thể chất lẫn tinh thần. Điều này đã dần biến anh thành quái vật đen tối và nguy hiểm nhất chống lại người Nhện - Venom ...,"$856,085,151.00 ","$116,000,000.00 ",Ruben Fleischer,"Kelly Marcel, Scott Rosenberg, Jeff Pinkner",posters3/poster_105.jpg
https://www.themoviedb.org/movie/383498-deadpool-2,Deadpool 2,75%,"Phim Hành Động, Phim Hài, Phim Phiêu Lưu","[('Ryan Reynolds', 'Wade Wilson / Deadpool / Juggernaut (voice) / Ryan Reynolds'), ('Josh Brolin', 'Nathan Summers / Cable'), ('Morena Baccarin', 'Vanessa Carlysle'), ('Julian Dennison', 'Russell Collins / Firefist'), ('Zazie Beetz', 'Neena Thurman / Domino'), ('T.J. Miller', 'Jack Hammer / Weasel'), ('Leslie Uggams', 'Blind Al'), ('Karan Soni', 'Dopinder'), ('Brianna Hildebrand', 'Ellie Phimister / Negasonic Teenage Warhead')]",05/18/2018 (VN),2h,Tiếng Anh,"Trong phần 2 Deadpool sẽ đối đầu với sát nhân Cable, một kẻ đến từ tương lai với âm mưu giết hại một đứa bé – Người mà theo hắn sau này sẽ trở thành một dị nhân đầy quyền năng. Với nỗ lực đảm bảo sự an toàn cho đứa bé, Deadpool sẽ nhận được sự giúp đỡ từ cả những người bạn mới và cũ, và đặc biệt là các thành viên từ một đội quân mới thành lập có tên X-Force","$785,896,632.00 ","$110,000,000.00 ",David Leitch,,posters3/poster_106.jpg
https://www.themoviedb.org/movie/378018-the-void,Quái Vật Xúc Tu,59%,"Phim Bí Ẩn, Phim Kinh Dị, Phim Khoa Học Viễn Tưởng","[('Aaron Poole', 'Daniel Carter'), ('Kathleen Munroe', 'Allison'), ('Art Hindle', 'Mitchell'), ('Daniel Fathers', 'Vincent'), ('Kenneth Welsh', 'Dr. Richard Powell'), ('Ellen Wong', 'Kim'), ('Stephanie Belding', 'Beverly'), ('Mik Byskov', 'Simon'), ('Grace Munro', 'Maggie')]",10/21/2016 (CA),1h 30m,Tiếng Anh,"In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late.","$151,042.00 ",-,"Jeremy Gillespie, Steven Kostanski",,posters3/poster_107.jpg
https://www.themoviedb.org/movie/807-se7en,Se7en,84%,"Phim Hình Sự, Phim Bí Ẩn, Phim Gây Cấn","[('Morgan Freeman', 'Somerset'), ('Brad Pitt', 'Mills'), ('Gwyneth Paltrow', 'Tracy'), ('John Cassini', 'Officer Davis'), ('Peter Crombie', ""Dr. O'Neill""), ('Reg E. Cathey', 'Dr. Santiago'), ('R. Lee Ermey', 'Police Captain'), ('Daniel Zacapa', 'Detective Taylor at First Murder'), ('Andrew Kevin Walker', 'Dead Man at 1st Crime Scene')]",09/22/1995 (US),2h 7m,Tiếng Anh,"Hai viên cảnh sát William Somerset và David Mills phối hợp điều tra một vụ án phức tạp liên quan đến 7 điều cấm trong Kinh thánh. Hung thủ được dự đoán là do trước kia hắn lớn lên trong môi trường đạo nghiêm khắc nên tâm lí bất ổn và rồi lần lượt giết người dựa trên 7 tội lỗi trong Kinh thánh mà hắn gán cho mỗi người. 7 tội lỗi đó là: kiêu hãnh (Pride), ghen tị (Envy), ham ăn (Gluttony), sắc dục (Lust), tức giận (Wrath), tham lam (Greed) và lười biếng (Sloth). Án mạng đầu tiên là một tên béo phì với dòng chữ Gluttony viết bằng máu trên tường. Greed là án mạng xảy ra sau đó ở nơi làm của 1 tên luật sư. Một tên buôn ma túy tên Victor bị giết với tội lười biếng - Sloth. Lust là tội gán cho một cô gái điếm. Cuối cùng, Pride là 1 cô nàng quá mải mê chăm chút bề ngoài của mình.","$327,311,859.00 ","$33,000,000.00 ",David Fincher,,posters3/poster_108.jpg
https://www.themoviedb.org/movie/794-the-omen,Đứa Con Của Satan,74%,"Phim Kinh Dị, Phim Gây Cấn","[('Gregory Peck', 'Robert Thorn'), ('Lee Remick', 'Katherine Thorn'), ('David Warner', 'Keith Jennings'), ('Billie Whitelaw', 'Mrs. Baylock'), ('Harvey Stephens', 'Damien'), ('Patrick Troughton', 'Father Brennan'), ('Martin Benson', 'Father Spiletto'), ('Robert Rietti', 'Monk'), ('Tommy Duggan', 'Priest')]",09/16/1976 (GB),1h 51m,Tiếng Anh,"The Omen kể về 1 gia đình thành đạt về mọi mặt nhưng không có con. Trong một lần sinh, con của họ đã bị chết. Người chồng, vì không muốn vợ đau khổ, đã nhận nuôi 1 đứa con khác và giấu không cho vợ biết. Khủng khiếp thay, đứa trẻ này lại chính là hiện thân của chúa quỷ Satan hung bạo. Từng người một đã phải ngã quỵ trước trò chơi của quỷ. Rồi gia đình họ sẽ đi về đâu?","$60,922,980.00 ","$2,800,000.00 ",Richard Donner,David Seltzer,posters3/poster_109.jpg
