Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Country,Original_Language,Companies,Description,Budget,Box Office,Certificate (MPAA),Directors,Writing_Credits,poster_path
https://www.imdb.com/title/tt0120789/?ref_=sr_t_413,Pleasantville,7.5,"Comedy, Drama, Fantasy","Tobey Maguire, Jeff Daniels, Joan Allen, William H. Macy, Natalie Ramsey, Kevin Connors, Heather McGill, Paul Morgan Stetler, Denise Dowse, McNally Sagal, Jane Kaczmarek, Giuseppe Andrews, Reese Witherspoon, Marissa Ribisi, Jenny Lewis, Justin Nimmo, Kai Lennox, Jason Behr","October 23, 1998 (United States)",2 hours 4 minutes,United States,English,"New Line Cinema, Larger Than Life Productions","Two 1990s teenage siblings find themselves transported to a 1950s sitcom where their influence begins to profoundly change that colorless, complacent world.","$60,000,000 (estimated)","$49,805,462",PG-13,Gary Ross,Gary Ross,"https://m.media-amazon.com/images/M/MV5BYTRlYzk4NDktODE3Ni00YjFkLWFjYmUtNjg1MzdmYmFmOTJkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UY281_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0072564/?ref_=sr_t_414,Space: 1999,7.3,"Adventure, Drama, Sci-Fi","Martin Landau, Barbara Bain, Nick Tate, Zienia Merton, Sarah Bullen, Barry Morse, Catherine Schell, Prentis Hancock, Clifton Jones, Anton Phillips, Tony Anholt, John Hug, Yasuko Nagazumi, Jeffery Kissoon, Albin Pahernik, Annie Lambert, Shane Rimmer, Robert Rietty","September 5, 1975 (United States)",50 minutes,United Kingdom,English,"Incorporated Television Company (ITC), RAI Radiotelevisione Italiana, Group 3",The crew of Moonbase Alpha must struggle to survive when a massive explosion throws the Moon from Earths orbit and into deep space.,,,TV-14,"Charles Crichton, Ray Austin, Tom Clegg, David Tomblin, Bob Kellett, Val Guest, Lee H. Katzin, Bob Brooks, Peter Medak, Kevin Connor, Robert Lynn","Gerry Anderson, Gerry Anderson, Gerry Anderson, Sylvia Anderson, Sylvia Anderson, Sylvia Anderson, Jane Baker, Pip Baker, Elizabeth Barrows, Tony Barwick, George Bellak, Johnny Byrne, Johnny Byrne, Edward Di Lorenzo, Terrance Dicks, Terence Feely, Fred Freiberger, John Goldsmith, Donald James, Bob Kellett, Thom Keyes, Jesse Lasky Jr., Keith Miles, Christopher Penfold, Christopher Penfold, Christopher Penfold, Jack Ronder, Lew Schwarz, Pat Silver, Anthony Terpiloff, Anthony Terpiloff, Art Wallace, David Weir, Michael Winder","https://m.media-amazon.com/images/M/MV5BYjE5ZGViOTAtYWEyNy00ZjFkLTgyYTktN2YxNTg1M2I1MzQ0XkEyXkFqcGdeQXVyNDA3MDAwOQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg"
https://www.imdb.com/title/tt4712810/?ref_=sr_t_415,Now You See Me 3,,"Crime, Thriller","Rosamund Pike, Ariana Greenblatt, Woody Harrelson, Morgan Freeman, Justice Smith, Mark Ruffalo, Isla Fisher, Jesse Eisenberg, Dave Franco, Dominic Sessa",,,United States,English,"Lionsgate Films, Summit Entertainment",A third installment of the 'Now You See Me' franchise. Plot undisclosed.,,,,Ruben Fleischer,"Seth Grahame-Smith, Gavin James, Michael Lesslie, Eric Warren Singer, Ed Solomon, Ed Solomon, Neil Widener","https://m.media-amazon.com/images/M/MV5BNDQ5MDIyMjg3NV5BMl5BanBnXkFtZTgwOTU2NTE0NDM@._V1_QL75_UX140_CR0,12,140,140_.jpg"
https://www.imdb.com/title/tt0086973/?ref_=sr_t_416,Blame It on Rio,5.8,"Comedy, Romance","Michael Caine, Michelle Johnson, Demi Moore, Joseph Bologna, Valerie Harper, José Lewgoy, Lupe Gigliotti, Michael Menaugh, Tessy Callado, Ana Lucía Lima, Maria Helena Velasco, Zeni Pereira, Eduardo Conde, Betty von Wien, Nelson Dantas, Thomas Lee Mahon, Victor Haïm, Jane Duboc","February 17, 1984 (United States)",1 hour 40 minutes,United States,English,Sherwood Productions,Best friends and their daughters vacation in Rio de Janeiro only for one to fall for the other's daughter.,,,R,Stanley Donen,"Charlie Peters, Larry Gelbart, Claude Berri","https://m.media-amazon.com/images/M/MV5BYmJiNzc5MTQtYWM3OC00NzhmLTg5OGEtZmU2MzFlNjAwNTA3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt1065073/?ref_=sr_t_417,Boyhood,7.9,Drama,"Ellar Coltrane, Patricia Arquette, Ethan Hawke, Elijah Smith, Lorelei Linklater, Steven Chester Prince, Bonnie Cross, Sydney Orta, Libby Villari, Marco Perella, Jamie Howard, Andrew Villarreal, Shane Graham, Tess Allen, Ryan Power, Sharee Fowler, Mark Finn, Charlie Sexton","August 15, 2014 (United States)",2 hours 45 minutes,United States,English,"IFC Productions, Detour Filmproduction","The life of Mason, from early childhood to his arrival at college.","$4,000,000 (estimated)","$48,137,666",R,Richard Linklater,Richard Linklater,"https://m.media-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0086216/?ref_=sr_t_418,Rumble Fish,7.1,"Crime, Drama, Romance","Matt Dillon, Mickey Rourke, Diane Lane, Dennis Hopper, Diana Scarwid, Vincent Spano, Nicolas Cage, Chris Penn, Laurence Fishburne, William Smith, Michael Higgins, Glenn Withrow, Tom Waits, Herb Rice, Maybelle Wallace, Nona Manning, Sofia Coppola, Gian-Carlo Coppola","October 21, 1983 (United States)",1 hour 34 minutes,United States,English,"Zoetrope Studios, Hotweather Films","Absent-minded street thug Rusty James struggles to live up to his legendary older brother's reputation, and longs for the days of gang warfare.","$10,000,000 (estimated)","$2,494,480",R,Francis Ford Coppola,"S.E. Hinton, S.E. Hinton, Francis Ford Coppola","https://m.media-amazon.com/images/M/MV5BYjVkNjczZDEtZGQyZS00ZWUyLWFmMzctMzE5YjM1YTczZTE3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,5,190,281_.jpg"
https://www.imdb.com/title/tt0311429/?ref_=sr_t_419,The League of Extraordinary Gentlemen,5.8,"Action, Adventure, Fantasy","Sean Connery, Stuart Townsend, Peta Wilson, Jason Flemyng, Naseeruddin Shah, Tony Curran, Shane West, Richard Roxburgh, Max Ryan, Tom Goodman-Hill, David Hemmings, Terry O'Neill, Rudolf Pellar, Robert Willox, Robert Orr, Michael McGuffie, Joel Kirby, Marek Vasut","July 11, 2003 (United States)",1 hour 50 minutes,United States,English,"Angry Films, International Production Company, JD Productions","In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission.","$78,000,000 (estimated)","$179,265,204",PG-13,Stephen Norrington,"Alan Moore, Kevin O'Neill, James Robinson","https://m.media-amazon.com/images/M/MV5BZTFlOTdkMjEtNGVmMS00YTA3LThlNjQtMjAzZmFjZDAzNjllL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg"
https://www.imdb.com/title/tt13321244/?ref_=sr_t_420,Origin,7.2,"Drama, History","Aunjanue Ellis-Taylor, Jon Bernthal, Niecy Nash, Emily Yancy, Finn Wittrock, Victoria Pedretti, Jasmine Cephas Jones, Isha Blaaker, Vera Farmiga, Audra McDonald, Connie Nielsen, Blair Underwood, Nick Offerman, Stephanie March, Myles Frost, Suraj Yengde, Donna Mills, Mike Topoozian","January 19, 2024 (Brazil)",2 hours 21 minutes,United States,English,"ARRAY Filmworks, J4A",The unspoken system that has shaped America and chronicles how lives today are defined by a hierarchy of human divisions.,"$38,000,000 (estimated)","$4,823,893",PG-13,Ava DuVernay,Ava DuVernay,"https://m.media-amazon.com/images/M/MV5BYmU2ZDk1MDgtMzhiMS00NTc0LThkYjItOTMwM2RiMjc5NzhkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0120746/?ref_=sr_t_421,The Mask of Zorro,6.8,"Action, Adventure, Comedy","Antonio Banderas, Anthony Hopkins, Catherine Zeta-Jones, José María de Tavira, Diego Sieres, Emiliano Guerra, Yolanda Orizaga, Paco Morayta, William Marquez, Stuart Wilson, Tony Amendola, Pedro Altamirano, Luisa Huertas, María Fernández Cruz, Mónica Fernández Cruz, Julieta Rosen, Raúl Martínez, Victor Rivers","July 17, 1998 (United States)",2 hours 16 minutes,United States,English,"TriStar Pictures, Amblin Entertainment, David Foster Productions","A young thief seeking revenge for his brother's death is trained by the once-great, aging Zorro, who is pursuing his own vengeance.","$95,000,000 (estimated)","$250,288,523",PG-13,Martin Campbell,"Johnston McCulley, Ted Elliott, Terry Rossio, Randall Jahnson, John Eskow, Ted Elliott, Terry Rossio","https://m.media-amazon.com/images/M/MV5BMzg4ZjQ4OGUtZjkxMi00Y2I2LWEzNTAtODI2ZjkxMGVjNTQwXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_QL75_UX190_CR0,1,190,281_.jpg"
https://www.imdb.com/title/tt15895490/?ref_=sr_t_422,Black Lotus,4.2,"Action, Drama, Thriller","Rico Verhoeven, Frank Grillo, Marie Dompnier, Peter Franzén, Pippi Casey, Rona-Lee Shimon, Magnus Samuelsson, Simon Wan, Kevin Janssens, Hristo Petkov, Roland Møller, Hristo Dimitrov, Peter Post, Edon Rizvanolli, Steven Lewis Simpson, Dahiana Candelo, Olivera Darko, Greta Benedetta","April 13, 2023 (Netherlands)",1 hour 30 minutes,United States,English,"Capstone Global, Interstellar Pictures, TDMP",An ex-special forces operative wages a one man war through the streets of Amsterdam to rescue his friend's daughter from the local crime syndicate.,,,,Todor Chapkanov,Tad Daggerhart,"https://m.media-amazon.com/images/M/MV5BODkxZmNmOWYtNTI0Ny00NDA3LWJlMWItZDI4MWYzYWMzYmU5XkEyXkFqcGdeQXVyMTU1NTc0MzY@._V1_QL75_UY281_CR4,0,190,281_.jpg"
https://www.imdb.com/title/tt8009314/?ref_=sr_t_423,Burn,5.7,"Comedy, Crime, Thriller","Tilda Cobham-Hervey, Josh Hutcherson, Suki Waterhouse, Harry Shum Jr., Shiloh Fernandez, Keith Leonard, Angel Valle Jr., John D. Hickman, Wayne Pyle, Winter-Lee Holland, Rob Figueroa, Doug Motel, James Devoti, Joe James, Malina Moye, Steve Garfanti","August 23, 2019 (United States)",1 hour 28 minutes,United States,English,"Yale Productions, Hopscotch Pictures, Film Mode Entertainment","When a gas station is held up at gunpoint by a desperate man in need of cash, a lonely and unstable gas station attendant, tired of being overshadowed by her more outgoing co-worker, finds an opportunity to make a connection with the robber.",,,R,Mike Gan,Mike Gan,"https://m.media-amazon.com/images/M/MV5BNjQ5Y2MxMTUtZGRiYy00YjAxLWEzNjEtM2I2Y2EzMDI0YjA1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_QL75_UY281_CR3,0,190,281_.jpg"
https://www.imdb.com/title/tt4047038/?ref_=sr_t_424,Dirk Gently's Holistic Detective Agency,8.2,"Action, Adventure, Comedy","Samuel Barnett, Elijah Wood, Hannah Marks, Jade Eshete, Mpho Koaho, Dustin Milligan, Fiona Dourif, Osric Chau, Michael Eklund, Bentley, Zak Santiago, Viv Leacock, Amanda Walsh, Izzie Steele, Neil Brown Jr., Christopher Russell, Aaron Douglas, John Hannah","October 22, 2016 (United States)",1 hour,United States,English,"AMC Studios, BBC America, Circle of Confusion",Holistic detective Dirk Gently investigates cases involving the supernatural.,,,TV-14,"Michael Patrick Jann, Paco Cabezas, Tamra Davis, Dean Parisot, Richard Laxton, Douglas Mackinnon, Alrick Riley, Wayne Yip","Douglas Adams, Douglas Adams, Max Landis, Max Landis, Max Landis, Max Landis, Max Landis, Sinead Daly, Sinead Daly, Molly Nussbaum, Molly Nussbaum, Robert C. Cooper, Andrew Black, Russel Friend, Garrett Lerner, Matt Goldman","https://m.media-amazon.com/images/M/MV5BMTU3MDkzNzM5NF5BMl5BanBnXkFtZTgwMzEyNTgyMDI@._V1_QL75_UY281_CR1,0,190,281_.jpg"
https://www.imdb.com/title/tt0069602/?ref_=sr_t_425,Last of the Summer Wine,7.1,Comedy,"Peter Sallis, Jane Freeman, Kathy Staff, Robert Fyfe, Juliette Kaplan, Jean Fergusson, Sarah Thomas, Bill Owen, Jean Alexander, Mike Grady, Thora Hird, Gordon Wharmby, Frank Thornton, Stephen Lewis, Brian Wilde, Tom Owen, Danny O'Dea, Ken Kitson","January 4, 1973 (United States)",30 minutes,United Kingdom,English,British Broadcasting Corporation (BBC),Three old men from Yorkshire who have never grown up face the trials of their fellow town citizens and everyday life and stay young by reminiscing about the days of their youth and attempting feats not common to the elderly.,,,TV-PG,"Alan J.W. Bell, Sydney Lotterby, Ray Butt, Bernard Thompson, James Gilbert","Roy Clarke, Roy Clarke, Roy Clarke, Roy Clarke, Roy Clarke, Roy Clarke","https://m.media-amazon.com/images/M/MV5BMzdlMzc0ZDUtMDI0OS00NDk4LWE4YjQtYjk1YzRmZjFjMDAzXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_QL75_UY281_CR5,0,190,281_.jpg"
https://www.imdb.com/title/tt3312830/?ref_=sr_t_426,Youth,7.3,"Comedy, Drama, Music","Michael Caine, Harvey Keitel, Rachel Weisz, Jane Fonda, The Retrosettes, Gabriella Belisario, Laura De Marchi, Paul Dano, Alex Macqueen, Ian Attard, Adam Jackson-Smith, Dorji Wangchuk, Roly Serrano, Loredana Cannata, Mãdãlina Ghenea, Mark Kozelek, Nate Dern, Alex Beckett","December 4, 2015 (United States)",2 hours 4 minutes,Switzerland,English,"Indigo Film, Barbary Films, Pathé",A retired orchestra conductor is on vacation with his daughter and his film director best friend in the Alps when he receives an invitation from Queen Elizabeth II to perform for Prince Philip's birthday.,"€12,300,000 (estimated)","$23,469,540",R,Paolo Sorrentino,Paolo Sorrentino,"https://m.media-amazon.com/images/M/MV5BMjI2OTk5MzYyMl5BMl5BanBnXkFtZTgwMzY1MjE3NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt1695843/?ref_=sr_t_427,Haunted Mansion,6.0,"Comedy, Drama, Family","LaKeith Stanfield, Rosario Dawson, Owen Wilson, Tiffany Haddish, Danny DeVito, Jamie Lee Curtis, Chase Dillon, Jared Leto, J.R. Adduci, Creek Wilson, Ben Bladon, Lindsay Lamb, Charity Jordan, Fedor Steer, Terence Rosemore, Mike Benitez, Erika Coleman, Christopher Winchester","July 28, 2023 (United States)",2 hours 3 minutes,United States,English,"Walt Disney Productions, Canadian Film or Video Production Services Tax Credit (PSTC), Canadian Film or Video Production Tax Credit (CPTC)","A single mom named Gabbie hires a tour guide, a psychic, a priest and a historian to help exorcise her newly bought mansion after discovering it is inhabited by ghosts.","$150,000,000 (estimated)","$117,449,790",PG-13,Justin Simien,Katie Dippold,"https://m.media-amazon.com/images/M/MV5BNTlmZmFkYTEtMDM4NS00NTgzLWFhODEtZjMxOTlmN2QxZTdiXkEyXkFqcGdeQXVyMTMzOTQyOTk1._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt30972594/?ref_=sr_t_428,The Valley,4.9,Reality-TV,"Daniel Booko, Kristen Doute, Brittany Cartwright, Jax Taylor, Nia Sanchez, Jesse Lally, Michelle Lally, Janet Caperna, Jason Caperna, Luke Broderick, Jasmine Goode, Zack Wickham, Lala Kent, Scheana Shay, Tom Schwartz, Brock Davies","March 19, 2024 (United States)",43 minutes,United States,English,"32 Flavors, Evolution Media, Haymaker East","Follows a group of close friends as they trade bottle service in West Hollywood for baby bottles in the Valley all while they navigate bustling businesses, rocky relationships and feisty friendships.",,,TV-14,,,"https://m.media-amazon.com/images/M/MV5BZmFjMTVmYWUtNWNkMC00ZDRiLWI2YTMtOGExODJlYjMxOGQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg"
https://www.imdb.com/title/tt12661338/?ref_=sr_t_429,A Friend of the Family,7.3,"Biography, Crime, Drama","Jake Lacy, Colin Hanks, Lio Tipton, Anna Paquin, Hendrix Yancey, Austin Stowell, Joe Chrest, Mckenna Grace, Mila Harris, Elle Lisic, Maggie Sonnier, Norah Murphy, Meg Steedle, Wyatt Parker, Tyler Wojton, Patrick Fischler, Philip Ettinger, Bree Elrod","October 6, 2022 (United States)",53 minutes,United States,English,"Eat the Cat, Top Knot Films, Universal Content Productions (UCP)","The harrowing true story of the Broberg family, whose daughter Jan was kidnapped multiple times over a period of years in the 1970s by a charismatic, obsessed family ""friend.""",,,TV-MA,"Rachel Goldberg, Eliza Hittman, Steven Piet, Jamie Travis, Lauren Wolkstein","Nick Antosca, Nick Antosca, Brian Evenson, Brian Evenson, Alana B. Lytle, Alana B. Lytle, Marie Hanhnhon Nguyen, Marie Hanhnhon Nguyen, Brian Chamberlayne, Brian Chamberlayne, Brian Chamberlayne, Lucy Teitler, Lucy Teitler, Julia Batavia, Rachael Paradis, Diana Pawell","https://m.media-amazon.com/images/M/MV5BZDkyNDVhM2QtOWEyMy00ODA0LThlOTEtNzQzZGI4MTllMmNlXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0118364/?ref_=sr_t_430,Just Shoot Me!,6.9,Comedy,"Laura San Giacomo, Enrico Colantoni, George Segal, Wendie Malick, David Spade, Brian Posehn, Rena Sofer, Simon Templeman, Rebecca Romijn, Rhoda Gemignani, Chris Hogan, Tom Kenny, Kevin P. Farley, Rob Reinis, Brian Dennehy, Dave Allen Clark, David Garry, David Cross","March 4, 1997 (United States)",30 minutes,United States,English,"Universal Network Television, Brillstein-Grey Entertainment, Columbia TriStar Domestic Television","Hot-tempered journalist Maya got herself fired yet again. Unable to find a job anywhere else and facing eviction, she is forced to go work for Blush, her father's fashion magazine.",,,TV-14,"Pamela Fryman, Leonard R. Garner Jr., Steven Levitan, Philip Charles MacKenzie, Jean Sagal, Peter Bonerz, John Fortenberry, Lee Shallat Chemel, Dana De Vally Piazza, Darryl Bates, Matthew Diamond, Craig Zisk, Jeff Melman, Ken Levine, Gail Mancuso, Richard Boden, Gerren Keith, Kevin C. Slattery","Steven Levitan, Steven Levitan, Steven Levitan, Sivert Glarum, Sivert Glarum, Sivert Glarum, Michael Jamin, Michael Jamin, Michael Jamin, Brian Reich, Brian Reich, Brian Reich, Brian Reich, Pam Brady, Pam Brady, Jessica Kaminsky, Jessica Kaminsky, Joe Wiseman, Joe Wiseman, Joe Wiseman, Joe Port, Joe Port, Joe Port, Marsh McCall, David Guarascio, David Guarascio, David Guarascio, Moses Port, Moses Port, Moses Port, David Hemingson, David Hemingson, Susan Dickes, Susan Dickes, Jack Burditt, Jack Burditt, Eileen Conn, Andy Gordon, Tom Martin, Tom Martin, Maria A. Brown, Maria A. Brown, Maria A. Brown, Maria A. Brown, Tom Maxwell, Tom Maxwell, Don Woodard, Don Woodard, Brett Baer, Brett Baer, Dave Finkel, Dave Finkel, David Walpert, Kell Cahoon, Kell Cahoon, Tom Saunders, Tom Saunders, Danny Zuker, Howard Gewirtz, Jeff Judah, Jeff Judah, Gabe Sachs, Gabe Sachs, Ali Adler, Donick Cary, Paul A. Kaplan, Mark Torgove, Stephen Engel, Michael Gara, Michael Gara, Ross McCall, Ross McCall, Aaron Peters, Aaron Peters, Hillel Abrams, Hillel Abrams, Michael Lisbe, Stephen Lloyd, John Peaslee, Judd Pillot, Jon Pollack, Nate Reger, Ellen Byron, Marc Abrams, Michael Benson, Mike Reynolds, David Spancer, Robert Cohen, Jeff Lowell, David Nichols, Taylor Hamra, Erica Rothschild, Lisa Kappman, Lissa Kapstrom, Aaron Korsh, Vivien Mejia","https://m.media-amazon.com/images/M/MV5BOGY4ZDcyYWMtYzJmNi00NWUwLTlkY2YtZWZmZjc0YjM2NTg0XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt3663490/?ref_=sr_t_431,The Librarians,7.2,"Action, Adventure, Comedy","Rebecca Romijn, Christian Kane, Lindy Booth, John Harlan Kim, John Larroquette, Noah Wyle, Matt Frewer, Lesley-Ann Brandt, David S. Lee, Rachel Nichols, Jane Curtin, Richard Cox, Vanessa Williams, Bob Newhart, Beth Riesgraf, Ryan Tresser, Keith Cox, Kendall Wells","December 7, 2014 (United States)",42 minutes,United States,English,Electric Entertainment,"A group of librarians set off on adventures in an effort to save mysterious, ancient artifacts.",,,TV-14,"Marc Roskin, Jonathan Frakes, Dean Devlin, Noah Wyle, Rod Hardy, John Harrison, Emile B. Levisetti, Tawnia McKiernan, Courtney Rowe, Eriq La Salle, Nina Lopez-Corrado, Lindy Booth, Valerie Weiss","John Rogers, John Rogers, Kate Rorick, Kate Rorick, Jeremy Bernstein, Jeremy Bernstein, Paul Guyot, Marco Schnabel, Geoffrey Thorne, Tom MacRae, Nicole Ranadive, Alexa Alemanni, Joe Boothe, Holly Moyer, Mark A. Altman, Mark A. Altman, Steven Kriozere, Steven Kriozere, Rob Wright, Noah Wyle, Gary Rosen, Dean Devlin, Gareth Roberts, Larry Stuckey","https://m.media-amazon.com/images/M/MV5BMTUyOTY5MDM0MF5BMl5BanBnXkFtZTgwNzU0MzAyNDM@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0120601/?ref_=sr_t_432,Being John Malkovich,7.7,"Comedy, Drama, Fantasy","John Cusack, Cameron Diaz, Catherine Keener, John Malkovich, Ned Bellamy, Eric Weinstein, Madison Lanc, Octavia Spencer, Mary Kay Place, Orson Bean, K.K. Dodds, Reginald C. Hayes, Byrne Piven, Judith Wetzell, Kevin Carroll, Willie Garson, W. Earl Brown, Charlie Sheen","December 3, 1999 (United States)",1 hour 53 minutes,United States,English,"Astralwerks, Gramercy Pictures (I), Propaganda Films",A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,"$13,000,000 (estimated)","$23,106,795",R,Spike Jonze,Charlie Kaufman,"https://m.media-amazon.com/images/M/MV5BMTFlYjgyMjUtNmJhZS00MDY2LTg0ZmMtNTVlNDA2NTUwYTRjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,0,190,281_.jpg"
